id,date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,people_fully_vaccinated,hosp,icu,vent,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,elderly_people_protection,government_response_index,stringency_index,containment_health_index,economic_support_index,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,population,iso_alpha_3,iso_alpha_2,iso_numeric,iso_currency,key_local,key_google_mobility,key_apple_mobility,key_jhu_csse,key_nuts,key_gadm
c7acdfe0,2021-10-27,2990509,76672,,,,,,5601,,,1,1,1,2,0,1,0,2,2,2,1,2,5,1,53.12,38.89,46.43,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-10-28,2998891,76773,,22752228,38951997,20206425,19924766,5863,,,1,1,1,2,0,1,0,2,2,2,1,2,5,1,53.12,38.89,46.43,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-10-29,3008294,76875,,,39031279,20232132,19950503,6175,,,1,1,1,2,0,1,0,2,2,2,1,2,5,1,53.12,38.89,46.43,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-10-30,3018100,76990,,,,,,6603,,,1,1,1,2,0,1,0,2,2,2,1,3,5,1,54.69,38.89,48.21,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-10-31,3025247,76999,,,39064978,20248449,19965507,6866,,,1,1,1,2,0,1,0,2,2,2,1,3,5,1,54.69,38.89,48.21,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-01,3030151,77012,,,39067239,20249639,19966504,7204,,,1,1,1,3,0,1,0,2,2,2,1,3,5,1,56.25,41.67,50,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-02,3034668,77021,,,39120916,20264839,19981458,7550,,,1,1,1,3,0,1,0,2,2,2,1,3,5,1,56.25,41.67,50,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-03,3045102,77145,,,39207074,20285036,19999420,8257,,,1,1,1,3,0,1,0,2,2,2,1,3,5,1,56.25,41.67,50,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-04,3060613,77395,,23176046,39299459,20306537,20018204,8595,,,1,1,1,3,0,1,0,2,2,2,1,3,5,1,56.25,41.67,50,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-05,3076518,77547,,,39408902,20335591,20042885,8897,,,1,1,1,3,0,1,0,2,2,2,1,3,5,1,56.25,41.67,50,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-06,3091713,77733,,,39459792,20352407,20056333,9473,,,1,1,1,3,0,1,0,2,2,2,1,3,5,1,56.25,41.67,50,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-07,3104220,77757,,,39469339,20356977,20059964,9788,,,1,1,1,3,0,1,0,2,2,2,1,3,5,1,56.25,41.67,50,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-08,3111534,77760,,,39528986,20373465,20072598,10221,,,1,1,1,3,0,1,0,2,2,2,1,3,5,1,56.25,41.67,50,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-09,3125179,77980,,,39622998,20395051,20088239,11010,,,1,1,1,3,0,1,0,2,2,2,1,3,5,1,56.25,41.67,50,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-10,3143725,78250,,,,,,11588,,,1,1,1,3,0,1,0,2,2,2,1,3,5,1,56.25,41.67,50,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-11,3162804,78524,,23635991,39757822,20431137,20112513,12030,,,1,1,1,3,0,1,0,2,2,2,1,3,5,1,56.25,41.67,50,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-12,3175769,78555,,,39854041,20458397,20134376,12419,,,1,1,1,3,0,1,0,2,2,2,1,3,5,1,56.25,41.67,50,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-13,3190067,78821,,,,,,13121,,,1,1,1,3,0,1,0,2,2,2,1,3,5,1,56.25,41.67,50,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-14,3204515,78867,,,39905294,20475445,20147634,13573,,,1,1,1,3,0,1,0,2,2,2,1,3,5,1,56.25,41.67,50,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-15,3214023,78879,,,39971172,20488159,20159697,14123,,,1,1,1,3,0,1,0,2,2,2,1,3,5,1,56.25,41.67,50,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-16,3230634,79161,,,40075742,20509516,20177480,14906,,,1,1,1,3,0,1,0,2,2,2,1,3,5,1,56.25,41.67,50,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-17,3254875,79624,,,40203203,20534686,20197468,15316,,,1,1,1,3,0,1,0,2,2,2,1,3,5,1,56.25,41.67,50,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-18,3279787,79994,,24220613,40334156,20561348,20219201,15713,,,1,1,1,3,0,1,0,2,2,2,1,3,5,1,56.25,41.67,50,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-19,3303046,80399,,,40486708,20596619,20247539,16093,,,1,1,1,3,0,1,0,2,2,2,1,3,5,1,56.25,41.67,50,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-20,3326464,80781,,,40571910,20619823,20264284,16480,,,1,1,1,3,0,1,0,2,2,2,1,3,5,1,56.25,41.67,50,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-21,3345388,80822,,,40587690,20624863,20268848,16733,,,1,1,1,3,0,1,0,2,2,2,1,3,5,1,56.25,41.67,50,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-22,3357763,80830,,,40686596,20644940,20280698,17358,,,1,1,1,3,0,1,0,2,2,2,1,3,5,1,56.25,41.67,50,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-23,3377698,81228,,,40827691,20671677,20298362,18320,,,1,1,1,3,0,1,0,2,2,2,1,3,5,1,56.25,41.67,50,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-24,3406129,81688,,,,,,18707,,,1,1,1,3,0,1,0,2,2,2,1,3,5,1,56.25,41.67,50,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-25,3434272,82186,,24863678,41183099,20735438,20343006,19087,,,1,1,1,3,0,1,0,2,2,2,1,3,5,1,56.25,41.67,50,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-26,3461066,82607,,,,,,19332,,,1,1,1,3,0,1,0,2,2,2,1,3,5,1,56.25,41.67,50,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-27,3487254,82986,,,41536389,20807234,20398724,19707,,,1,1,1,3,0,1,0,2,2,2,1,3,5,1,56.25,41.67,50,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-28,3507828,83037,,,41568021,20814512,20405229,20067,,,1,1,1,3,0,1,0,2,2,2,1,3,5,1,56.25,41.67,50,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-29,3520961,83055,,,41675389,20829997,20418316,20521,,,1,1,1,3,0,1,0,2,2,2,1,3,5,1,56.25,41.67,50,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-11-30,3540061,83583,,,,,,21172,,,1,1,1,3,0,1,0,3,2,2,1,3,5,1,57.81,44.44,51.79,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-01,3569137,84153,,,42033071,20876315,20456289,21332,,,1,1,1,3,0,1,0,3,2,2,1,3,5,1,57.81,44.44,51.79,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-02,3596491,84656,,25524319,42226766,20901641,20470166,21550,,,1,1,1,3,0,1,0,3,2,2,1,3,5,1,57.81,44.44,51.79,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-03,3623452,85126,,,42488461,20938216,20500035,22035,,,1,1,1,3,0,1,0,3,2,2,1,3,5,1,57.81,44.44,51.79,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-04,3649027,85630,,,42672883,20968528,20521241,22350,,,1,1,1,3,0,1,0,3,2,2,1,3,5,1,57.81,44.44,51.79,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-05,3671421,85675,,,42714925,20976105,20526976,22264,,,1,1,1,3,0,1,0,3,2,2,1,3,5,1,57.81,44.44,51.79,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-06,3684671,85700,,,43054863,21022140,20562999,22778,,,1,1,1,3,0,1,0,3,2,2,1,3,5,1,57.81,44.44,51.79,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-07,3704040,86205,,,,,,23604,,,1,1,1,3,0,1,0,3,2,2,1,3,5,1,57.81,44.44,51.79,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-08,3732589,86796,,,43524495,21081218,20608833,23453,,,1,1,1,3,0,1,0,3,2,2,1,3,5,1,57.81,44.44,51.79,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-09,3760048,87357,,26182848,,,,23433,,,1,1,1,3,0,1,0,3,2,2,1,3,5,1,57.81,44.44,51.79,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-10,3785036,87928,,,44015507,21143897,20663982,23706,,,1,1,1,3,0,1,0,3,2,2,1,3,5,1,57.81,44.44,51.79,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-11,3808798,88414,,,44200031,21171467,20685210,23755,,,1,1,1,3,0,1,0,3,2,2,1,3,5,1,57.81,44.44,51.79,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-12,3828248,88479,,,44239198,21177713,20689638,23644,,,1,1,1,3,0,1,0,3,2,2,1,3,5,1,57.81,44.44,51.79,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-13,3839625,88508,,,44404322,21196780,20707123,24051,,,1,1,1,3,0,1,0,3,2,2,1,3,5,1,57.81,44.44,51.79,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-14,3857085,89045,,,44616673,21222136,20730782,24542,,,1,1,1,3,0,1,0,3,2,2,1,3,5,1,57.81,44.44,51.79,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-15,3881349,89714,,,44848389,21247906,20756179,24275,,,1,2,1,3,0,1,0,3,2,2,1,3,5,1,59.9,48.15,54.17,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-16,3903445,90306,,26821895,45081352,21285199,20780909,23963,,,1,2,1,3,0,1,0,3,2,2,1,3,5,1,59.9,48.15,54.17,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-17,3923472,90872,,,45334408,21331952,20814451,23795,,,1,2,1,3,0,1,0,3,2,2,1,3,5,1,59.9,48.15,54.17,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-18,3942864,91415,,,45511239,21378003,20835654,23641,,,1,2,1,3,0,1,0,3,2,2,1,3,5,1,59.9,48.15,54.17,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-19,3958840,91485,,,45552262,21387771,20841341,23219,,,1,2,1,3,0,1,0,3,2,2,1,3,5,1,59.9,48.15,54.17,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-20,3968450,91514,,,45724991,21424563,20861652,23612,,,2,2,1,3,0,1,0,3,2,2,1,3,5,1,61.98,51.85,56.55,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-21,3982257,92052,,,45878657,21458498,20880086,23858,,,2,2,1,3,0,1,0,3,2,2,1,3,5,1,61.98,51.85,56.55,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-22,4000270,92829,,,46054360,21497412,20904529,,,,2,2,1,3,0,1,0,3,2,2,1,3,5,1,61.98,51.85,56.55,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-23,4017420,93445,,27342289,46146622,21520176,20920358,,,,2,2,1,3,0,1,0,3,2,2,1,3,5,1,61.98,51.85,56.55,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-24,4032796,94041,,,46155930,,20922391,,,,2,2,1,3,0,1,0,3,2,2,1,3,5,1,61.98,51.85,56.55,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-25,4043585,94311,,,46157174,,20922571,20916,,,2,2,1,3,0,1,0,3,2,2,1,3,5,1,61.98,51.85,56.55,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-26,4049838,94327,,,46158012,21521616,20922822,20838,,,2,2,1,3,0,1,0,3,2,2,1,3,5,1,61.98,51.85,56.55,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-27,4054865,94365,,,,,,21109,,,2,2,1,3,0,1,0,3,2,2,1,3,5,1,61.98,51.85,56.55,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-28,4064715,94914,,,46549512,21589717,20984699,21283,,,2,2,1,3,0,1,0,3,2,2,1,3,5,1,61.98,51.85,56.55,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-29,4080282,95707,,,,,,20822,,,2,2,1,3,0,1,0,3,2,2,1,3,5,1,61.98,51.85,56.55,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-30,4094608,96415,,27906302,46962321,21668667,21042850,20433,,,2,2,1,3,0,0,0,3,2,2,1,3,5,0,57.81,48.15,51.79,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2021-12-31,4108215,97054,,,46987401,21673668,21046400,19936,,,2,1,1,3,0,0,0,3,2,2,1,3,5,0,55.73,44.44,49.4,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2022-01-01,4120248,97559,,,46989488,21674039,21046692,19408,,,2,1,1,3,0,0,0,3,2,2,1,3,5,0,55.73,44.44,49.4,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2022-01-02,4127428,97592,,,47005555,21677758,21049453,19135,,,2,2,1,3,0,0,0,3,2,2,1,3,5,0,57.81,48.15,51.79,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2022-01-03,4133851,97601,,,47167673,21700180,21075266,19493,,,2,2,1,3,0,0,0,3,2,2,1,3,5,0,57.81,48.15,51.79,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2022-01-04,4145518,98034,,,47448217,21743816,21113044,19636,,,2,2,1,3,0,0,0,3,2,2,1,3,5,0,57.81,48.15,51.79,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2022-01-05,4162715,98666,,,47740564,21784310,21148641,19264,,,2,2,1,3,0,0,0,3,2,2,1,3,5,0,57.81,48.15,51.79,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2022-01-06,4179292,99311,,28500721,47775010,21789739,21153724,18748,,,2,2,1,3,0,0,0,3,2,2,1,3,5,0,57.81,48.15,51.79,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2022-01-07,4191193,99428,,,48002829,21819293,21194976,18439,,,2,2,1,3,0,0,0,3,2,2,1,3,5,0,57.81,48.15,51.79,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2022-01-08,4202090,99720,,,48179792,21842425,21228309,18286,,,2,2,1,3,0,0,0,3,2,2,1,3,5,0,57.81,48.15,51.79,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2022-01-09,4213197,99742,,,48215692,21846931,21240294,18063,,,2,2,1,3,0,0,0,3,2,2,1,3,5,0,57.81,48.15,51.79,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2022-01-10,4220984,99761,,,48394222,21868432,21276912,18160,,,1,2,1,3,0,0,0,3,2,2,1,3,5,0,55.73,44.44,49.4,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2022-01-11,4232386,100254,,,48643742,21913582,21329145,18095,,,1,2,1,3,0,0,0,3,2,2,1,3,5,0,55.73,44.44,49.4,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2022-01-12,4248559,100938,,,48893428,21946463,21371753,17155,,,1,2,1,3,0,0,0,3,2,2,1,3,5,0,55.73,44.44,49.4,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2022-01-13,4265433,101419,,29115092,49115019,21975695,21400739,16307,,,1,2,1,3,0,0,0,3,2,2,1,3,5,0,55.73,44.44,49.4,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2022-01-14,4281482,101841,,,49362965,22010663,21424542,15656,,,1,2,1,3,0,0,0,3,2,2,1,3,5,0,55.73,44.44,49.4,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2022-01-15,4298375,102270,,,,,,15114,,,1,2,1,3,0,0,0,3,2,2,1,3,5,0,55.73,44.44,49.4,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2022-01-16,4313036,102305,,,49558781,22034108,21434065,14519,,,1,2,1,3,0,0,0,3,2,2,1,3,5,0,55.73,44.44,49.4,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2022-01-17,4323482,102309,,,49715916,22054191,21454689,14601,,,1,2,1,3,0,0,0,3,2,2,1,3,5,0,55.73,44.44,49.4,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2022-01-18,4343130,102686,,,49904088,22077854,21484370,14398,,,1,2,1,3,0,0,0,3,2,2,1,3,5,0,55.73,44.44,49.4,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2022-01-19,4373718,103062,,,,,,14005,,,1,2,1,3,0,0,0,3,2,2,1,3,5,0,55.73,44.44,49.4,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2022-01-20,4406553,103378,,29958124,50298537,22128034,21541049,13770,,,1,2,1,3,0,0,0,3,2,2,1,3,5,0,55.73,44.44,49.4,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2022-01-21,4443217,103626,,,50500491,22155003,21559669,13624,,,1,2,1,3,0,0,0,3,2,2,1,3,5,0,55.73,44.44,49.4,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
c7acdfe0,2022-01-22,4484095,103819,,,50630585,22174493,21570109,13504,,,1,2,1,3,0,0,0,3,2,2,1,3,5,0,55.73,44.44,49.4,100,1,Poland,,,51.9194,19.1451,37974750,POL,PL,616,PLN,,ChIJuwtkpGSZAEcR6lXMScpzdQk,Poland,PL,,POL
